edge_1,edge_2,length
936,809,37
221,59,43
715,956,30
193,797,40
552,31,25
281,91,45
35,26,55
406,26,64
344,631,32
760,719,32
782,430,48
108,865,35
968,458,50
238,575,46
134,45,32
129,361,29
628,831,35
659,59,40
600,539,29
359,471,41
525,531,27
156,338,60
184,909,14
360,38,37
276,49,29
570,746,28
861,484,11
359,905,29
830,520,25
865,685,35
613,31,9
392,188,23
946,223,15
904,687,10
408,0,10
829,678,39
672,678,30
450,543,88
106,635,52
882,113,28
824,419,28
691,652,24
892,793,44
552,743,45
552,430,27
281,430,40
146,640,51
493,652,27
240,786,79
282,743,64
64,935,40
143,685,76
432,75,24
432,645,19
762,50,16
618,822,26
408,801,24
806,979,11
659,380,24
116,30,32
238,820,19
861,607,18
861,445,42
856,550,17
813,714,4
484,905,22
807,762,14
210,973,13
404,655,81
905,655,21
278,573,50
710,745,42
137,393,77
209,207,66
958,543,62
791,239,17
280,154,25
518,198,27
892,504,45
434,790,40
934,889,32
751,575,84
406,109,26
73,65,39
760,65,43
450,246,67
922,668,30
143,173,38
596,575,29
501,507,21
406,552,17
364,216,10
335,540,26
732,617,39
803,656,32
741,796,24
638,905,25
956,913,14
344,432,4
477,651,12
459,445,28
429,414,4
35,726,53
98,625,27
263,445,62
106,309,41
280,529,20
715,382,39
404,454,35
79,0,54
434,668,24
434,905,49
934,0,42
285,445,73
386,65,34
491,75,55
35,520,49
992,367,52
751,109,114
406,31,42
282,484,52
570,124,66
73,864,25
760,632,39
143,790,23
493,26,54
958,484,44
958,173,34
432,797,19
808,361,40
131,531,45
512,139,22
741,68,23
180,67,42
924,788,36
305,726,18
344,676,16
988,86,22
512,338,54
206,809,10
76,722,14
76,685,35
408,520,10
17,788,16
310,259,8
198,711,9
631,91,16
27,312,14
292,39,7
936,390,9
137,655,98
54,678,38
411,573,77
326,726,47
491,809,71
209,809,69
687,49,23
404,484,38
404,483,51
404,905,60
892,367,62
285,839,41
934,173,25
209,652,27
992,631,40
992,905,60
751,236,102
278,124,33
850,631,46
501,685,48
344,625,41
782,756,80
782,575,56
108,719,30
108,124,41
63,273,63
450,173,60
411,109,93
845,685,81
845,483,66
762,743,46
238,632,39
238,265,67
600,470,13
379,471,40
277,84,20
155,531,42
116,998,32
11,568,15
173,705,27
306,965,36
206,543,14
861,793,7
172,773,24
184,182,11
116,208,11
477,110,9
522,796,13
937,483,5
512,309,68
422,794,12
386,745,27
334,573,30
552,236,32
830,573,33
406,543,68
437,610,26
437,823,21
892,625,59
258,0,42
281,265,69
240,484,70
958,777,13
691,454,34
73,91,39
344,889,27
782,668,51
64,793,15
411,0,68
845,705,70
850,652,31
432,889,23
850,830,27
968,931,24
628,9,40
922,402,30
12,902,30
342,384,49
335,971,32
102,25,14
988,902,16
102,85,45
181,722,9
552,773,28
648,625,13
122,19,17
644,367,10
342,31,14
232,356,9
572,625,11
144,202,2
144,568,16
695,573,36
193,573,63
411,745,53
146,573,35
880,750,19
512,60,61
862,726,38
762,787,43
808,685,60
570,361,69
749,49,39
512,708,42
156,17,43
457,645,38
404,705,55
892,124,47
434,793,23
285,797,35
35,216,18
240,686,95
240,124,69
73,26,54
64,483,32
628,430,43
628,445,80
807,705,65
968,520,63
845,75,51
845,460,62
342,56,22
987,19,45
156,658,26
924,445,45
793,26,18
764,26,23
591,188,25
821,543,24
931,815,14
864,504,12
544,248,17
392,248,17
710,687,11
281,278,12
129,655,64
691,750,50
103,265,45
141,831,29
156,265,69
114,49,14
804,459,20
404,459,41
729,390,24
79,655,90
285,265,65
35,246,38
35,393,60
992,520,46
992,801,60
850,797,37
73,483,53
209,390,41
63,504,44
922,65,32
493,0,47
432,520,34
746,777,8
512,98,27
512,909,43
29,370,20
628,285,7
618,109,44
406,979,33
879,109,34
638,471,37
459,393,16
383,384,32
99,428,29
411,278,27
865,483,20
12,564,20
703,786,31
285,773,37
931,31,23
925,67,32
958,385,8
856,467,11
554,107,19
813,0,14
359,309,12
936,797,16
410,114,12
280,366,33
572,614,23
506,655,81
491,573,73
570,573,83
63,543,65
922,543,51
240,207,81
615,708,13
386,520,43
281,935,67
751,745,74
406,520,58
278,483,47
73,705,57
344,31,42
782,793,50
450,273,86
922,719,21
493,790,53
892,652,20
892,37,25
808,159,33
968,941,35
368,564,32
263,635,70
427,859,66
21,393,12
170,534,21
892,432,22
138,991,26
137,210,37
924,91,32
102,419,17
263,38,29
306,971,14
948,853,13
72,820,11
359,685,35
146,773,34
864,484,15
427,338,36
317,101,9
818,965,14
560,905,19
46,651,15
332,67,11
501,743,49
672,248,22
180,745,46
193,745,39
762,750,47
880,573,22
143,750,41
63,787,56
782,497,13
35,207,52
732,361,78
106,471,70
457,124,44
404,520,46
404,124,37
892,75,46
934,393,54
285,793,38
285,459,45
240,865,63
240,471,104
176,843,16
282,632,47
73,31,52
732,685,104
411,458,56
807,458,43
493,756,66
596,520,35
129,879,19
292,207,11
837,822,48
326,402,61
335,611,9
541,492,17
100,182,33
173,91,28
173,149,22
553,419,10
703,265,45
659,146,6
715,888,6
830,246,14
544,486,23
764,484,9
862,973,13
281,750,59
63,573,63
98,905,35
344,543,48
924,25,17
850,787,53
882,402,50
11,956,34
410,607,23
518,329,36
193,91,46
729,632,33
729,631,40
79,458,42
258,393,54
281,109,78
751,797,75
450,575,72
732,216,63
922,864,18
596,685,55
659,905,67
156,909,49
102,947,16
102,791,26
749,208,16
129,699,24
280,855,13
516,402,29
845,278,19
303,432,30
137,837,44
144,43,24
180,49,38
240,282,18
473,941,18
144,170,26
811,114,21
577,998,12
934,59,13
396,192,10
631,273,14
830,655,60
332,750,5
892,745,40
277,750,9
782,236,74
760,745,36
404,745,30
102,726,53
845,809,67
751,25,85
344,809,44
924,543,32
102,625,44
263,625,45
882,338,27
334,708,23
258,471,69
491,705,74
146,668,36
570,471,101
760,460,53
63,889,44
63,393,66
922,483,46
252,207,8
142,633,2
830,686,42
368,198,22
105,471,29
383,985,28
99,306,19
379,905,28
143,779,21
137,907,55
936,460,32
586,788,41
359,635,23
473,862,12
1,817,12
310,722,12
210,159,19
472,223,24
969,395,13
737,768,15
403,31,11
600,541,22
354,655,28
221,680,11
628,750,42
114,236,19
924,236,34
968,726,67
830,25,20
457,793,41
457,459,48
356,818,14
356,382,20
79,797,40
934,520,43
285,65,41
552,631,35
491,430,51
35,575,43
751,458,77
240,0,77
850,454,41
282,655,95
282,625,63
73,124,39
209,445,86
450,573,86
628,797,42
628,743,61
143,0,55
50,471,52
432,705,43
691,830,20
142,923,3
506,635,54
427,354,60
220,109,59
102,822,67
408,471,36
572,393,19
79,432,21
108,278,8
102,907,30
830,889,14
864,75,13
342,940,11
934,951,20
862,471,4
934,767,10
162,182,6
221,169,25
958,750,57
729,745,30
687,573,24
141,750,28
403,60,29
251,620,1
807,787,57
210,105,23
143,787,57
729,445,69
434,393,46
552,173,23
146,935,60
240,454,67
278,993,21
570,454,64
501,445,51
64,993,6
411,445,92
922,149,45
432,454,23
221,973,26
137,159,56
749,421,24
368,902,42
277,539,34
210,909,21
282,830,35
138,354,7
99,445,20
143,931,17
143,403,29
706,540,15
141,210,8
102,139,12
102,427,8
552,9,24
390,91,13
279,117,10
292,149,9
141,745,38
864,25,18
193,631,49
404,246,35
892,445,79
892,173,38
386,173,25
491,575,59
146,31,31
278,0,41
278,865,27
850,719,32
782,393,73
108,484,42
63,864,32
64,686,44
922,460,42
968,668,52
50,607,25
432,756,52
512,973,35
173,686,35
936,393,42
570,830,50
137,331,46
751,746,43
232,853,43
923,91,23
591,655,27
512,613,36
847,759,10
375,154,11
287,525,7
52,88,11
934,874,10
477,29,5
326,338,38
905,685,6
241,188,14
281,719,34
143,935,69
137,948,30
114,745,22
708,745,14
941,726,32
442,445,53
501,787,46
791,567,14
410,471,50
434,801,49
552,645,26
491,454,54
108,625,53
450,26,84
64,75,17
628,311,55
922,743,45
143,26,62
50,311,24
141,891,19
129,947,7
501,830,20
73,830,23
396,985,36
837,354,49
987,531,38
138,259,33
108,820,17
298,905,23
137,85,70
611,139,24
344,830,13
923,117,16
181,905,24
436,208,14
682,67,17
184,971,14
708,788,11
220,338,18
969,907,23
137,427,33
512,236,53
50,543,36
791,59,16
710,788,39
11,610,33
855,366,20
824,202,28
79,686,72
751,859,55
406,889,47
240,743,82
240,750,83
342,839,21
278,460,43
850,0,51
282,686,77
570,75,65
501,216,24
501,520,45
209,864,40
209,905,77
732,273,92
628,668,46
411,607,68
845,0,60
845,471,87
659,631,47
432,393,45
134,66,27
156,98,33
263,98,18
35,831,27
406,931,19
309,471,29
425,998,20
138,468,14
537,333,19
715,535,4
924,430,8
310,38,19
864,645,8
931,940,20
596,655,70
103,655,65
54,188,36
313,60,17
137,59,67
434,809,41
850,361,46
791,445,35
804,520,25
934,216,22
934,31,47
281,65,45
850,607,51
760,31,56
209,790,68
64,790,32
807,124,47
238,367,58
432,575,28
442,699,25
156,676,56
850,527,36
73,939,17
156,859,90
850,691,7
439,722,43
131,437,9
276,17,18
934,920,13
484,685,28
207,543,7
581,635,3
241,486,14
420,790,8
459,655,40
223,655,47
280,367,41
95,745,18
864,207,26
552,787,42
106,905,58
824,965,53
518,564,37
303,625,67
729,607,45
892,246,45
146,793,35
240,864,55
782,993,41
108,246,39
968,705,72
762,458,29
442,112,8
285,59,37
659,979,28
593,109,40
131,874,36
137,202,33
137,272,51
156,331,37
703,483,35
924,705,31
211,38,27
947,676,24
653,349,20
411,729,23
275,94,19
173,575,12
275,773,21
813,786,16
274,321,11
213,370,24
586,573,37
277,573,12
403,726,31
137,905,77
493,543,58
958,361,46
252,17,15
114,708,8
855,913,24
386,471,69
35,445,72
146,454,36
146,504,36
240,935,91
691,65,36
344,458,25
450,719,58
732,109,108
732,393,95
628,786,58
411,149,73
493,705,57
596,705,44
172,839,28
659,311,51
238,625,55
238,865,37
432,311,32
280,375,14
501,402,34
506,722,45
132,361,41
738,652,16
35,711,28
865,935,28
263,382,35
865,905,29
641,107,16
334,114,15
872,656,22
326,697,49
138,360,7
782,750,67
344,745,22
403,745,22
992,745,30
240,543,88
156,31,51
804,686,42
518,573,47
303,756,82
146,625,50
406,445,81
278,149,46
278,311,40
278,109,66
570,864,52
782,173,44
209,454,52
450,149,82
450,483,83
493,311,46
958,459,47
213,592,27
455,208,36
129,112,7
691,596,10
368,788,45
156,635,85
326,635,63
303,820,31
143,380,27
450,386,35
581,739,8
552,312,12
764,265,32
591,248,19
220,85,19
872,234,17
555,790,8
864,459,18
672,655,30
575,236,18
137,265,78
411,787,70
102,265,53
804,640,29
410,685,44
806,38,35
892,685,76
386,632,30
406,839,49
850,91,43
73,37,32
493,390,26
968,430,49
845,575,55
432,905,48
782,596,27
807,242,17
296,801,36
368,884,15
368,27,37
156,722,76
516,265,38
609,26,18
281,397,13
768,229,15
56,702,3
936,265,46
865,459,10
753,49,19
924,246,11
155,930,13
720,728,13
173,793,6
131,202,3
209,992,17
864,655,58
412,678,47
628,236,48
131,573,35
992,236,58
64,207,30
137,708,57
11,366,44
285,865,35
552,632,28
992,864,23
992,393,57
406,454,47
240,504,67
850,756,70
570,149,79
73,311,46
344,790,43
760,483,57
209,91,54
63,705,64
922,0,40
922,686,13
263,159,32
628,403,30
864,686,40
982,384,41
552,979,16
298,831,14
640,471,22
646,718,17
422,866,17
542,19,18
144,200,16
504,483,16
184,402,22
856,613,25
830,793,13
565,567,18
347,223,27
138,308,17
156,236,59
103,109,54
103,905,44
412,956,18
518,2,33
282,843,23
79,390,33
79,109,79
552,273,49
552,786,42
281,393,65
146,790,14
850,445,75
344,216,17
782,655,97
732,26,90
493,149,52
968,483,68
50,685,46
710,543,23
212,207,10
368,454,49
138,202,33
263,971,21
383,702,8
210,676,28
362,475,24
173,790,23
285,403,23
512,783,13
54,955,16
477,420,5
232,21,12
695,272,23
263,306,7
539,384,9
156,467,28
209,655,16
760,655,70
628,726,61
434,207,38
146,809,53
442,265,45
856,788,42
144,823,29
824,971,31
892,705,7
552,460,42
552,367,47
491,668,54
240,149,82
501,719,25
782,109,86
209,393,74
493,520,48
827,208,29
280,576,20
1,633,16
557,433,14
840,402,50
137,309,83
946,859,40
426,685,53
969,635,62
170,531,18
63,278,13
138,445,23
69,182,28
860,656,38
865,575,9
223,822,18
924,607,21
511,0,17
924,65,13
309,905,17
857,788,20
939,37,15
102,113,45
845,207,64
493,361,42
263,831,34
263,109,63
659,207,56
791,625,18
193,756,73
404,686,63
760,973,24
411,859,34
934,719,23
240,31,82
278,458,29
760,216,31
450,607,77
922,31,45
596,124,26
659,645,38
432,865,19
808,920,34
29,592,23
760,830,27
782,830,37
807,527,40
526,633,19
595,902,14
364,59,22
982,985,37
173,393,29
732,820,51
143,364,21
144,242,26
732,386,41
102,853,18
936,0,30
924,625,25
593,459,11
484,743,12
568,242,10
735,817,13
303,385,20
116,421,19
210,699,21
877,443,14
532,739,6
360,306,15
764,75,7
862,655,13
753,573,20
103,402,36
172,60,39
845,25,56
729,787,47
108,787,51
808,445,63
808,239,45
79,787,56
263,17,28
334,67,33
303,273,72
404,65,37
146,65,38
751,889,79
278,265,57
282,393,71
73,273,56
303,843,27
108,26,56
807,311,54
845,632,48
845,793,49
238,91,43
595,312,23
837,309,39
379,109,38
553,985,33
153,384,23
751,278,48
209,830,38
102,428,16
924,31,26
924,790,27
638,354,18
173,743,22
285,779,15
303,617,19
958,617,7
141,805,17
703,454,19
429,22,17
429,31,6
484,625,11
969,837,12
173,504,7
137,471,89
512,905,62
491,361,59
691,25,40
406,25,53
450,965,49
11,823,28
457,432,19
806,139,28
806,259,24
193,460,56
303,632,51
240,430,64
760,864,29
108,786,51
64,631,21
807,91,47
659,460,54
300,686,20
277,541,27
429,56,24
156,354,84
220,445,58
946,471,53
181,471,36
455,118,24
282,432,26
137,25,39
137,613,51
11,43,23
512,971,30
512,965,52
102,234,12
146,941,19
830,26,31
703,430,16
754,534,14
936,993,10
295,6,11
73,236,60
221,567,41
442,567,32
280,913,37
824,38,39
160,259,32
729,719,26
729,311,44
79,273,63
434,743,39
285,458,37
751,273,98
240,790,83
278,173,24
691,668,34
282,367,66
570,625,78
344,864,15
73,652,27
760,790,57
782,91,53
209,640,67
209,484,55
108,575,44
450,797,63
922,124,32
845,686,43
659,484,45
141,920,28
280,301,10
837,265,57
512,402,77
156,202,24
864,367,29
263,853,19
830,31,29
282,746,13
97,567,15
598,796,17
532,614,3
706,363,9
293,517,18
144,987,6
143,504,45
450,385,34
412,475,48
691,236,57
106,445,67
882,905,58
695,67,39
706,382,21
193,484,47
729,686,63
386,668,32
386,685,63
691,367,51
73,460,49
344,801,52
344,935,51
64,430,13
143,793,44
143,743,60
143,75,46
845,607,60
221,920,33
404,43,5
258,50,17
292,543,11
429,702,27
982,56,14
172,531,31
108,830,25
659,552,12
35,931,10
144,356,24
703,935,43
52,909,15
553,539,28
240,411,9
591,486,25
847,45,25
439,69,11
544,678,25
52,30,10
232,625,16
426,223,21
88,402,12
386,236,55
426,60,23
146,60,49
992,361,40
156,109,78
50,207,29
193,207,58
457,889,42
934,483,48
281,786,55
240,483,83
240,445,101
278,790,47
850,686,69
691,273,53
501,632,32
344,454,27
628,246,46
845,91,52
238,75,42
50,65,17
432,786,35
432,459,29
904,207,15
160,59,31
982,539,32
160,831,22
422,84,15
284,393,15
99,38,41
892,820,23
936,149,35
173,367,24
826,361,17
514,361,12
133,971,24
530,656,34
861,685,39
173,685,38
700,708,23
862,9,17
194,118,14
309,445,26
326,946,28
309,859,16
27,117,7
703,173,12
12,547,23
837,655,77
830,745,9
258,25,38
258,207,46
404,25,41
432,25,29
334,17,18
295,382,36
295,428,18
303,905,78
729,75,36
934,756,61
35,311,47
35,460,50
691,459,40
691,445,68
501,786,46
209,743,67
493,632,35
596,889,24
762,109,66
338,822,23
512,354,78
309,109,27
936,109,55
930,19,36
63,830,30
99,265,12
156,613,42
276,67,33
570,729,29
429,188,26
793,459,7
408,459,5
715,384,10
326,395,14
292,483,10
280,955,30
672,241,14
102,109,62
79,361,49
882,445,67
882,859,57
729,273,54
146,839,38
934,454,32
386,640,47
552,65,32
491,445,88
751,460,91
570,935,88
209,483,68
108,75,40
64,460,28
411,864,46
493,793,36
221,676,41
156,920,48
904,809,18
946,722,26
408,109,34
11,534,46
281,820,21
137,550,43
211,419,16
360,6,18
226,547,16
759,45,15
936,75,21
210,879,16
416,443,16
29,118,13
862,403,7
457,786,54
141,658,11
109,655,11
904,750,31
691,809,51
952,930,21
303,801,78
404,367,52
404,445,69
729,520,46
79,149,59
258,124,34
434,686,52
552,686,58
491,273,73
406,484,50
501,631,39
73,719,28
344,91,29
63,645,40
628,0,56
493,889,37
238,460,53
213,318,24
46,370,28
600,985,34
824,831,18
506,445,69
706,393,16
416,678,18
989,658,7
512,113,55
552,711,20
233,157,16
731,686,5
412,125,14
76,265,30
280,475,53
280,655,52
275,745,29
586,236,41
303,236,76
782,207,65
824,25,34
404,756,64
892,786,57
434,483,40
570,65,66
570,504,64
628,65,48
922,75,31
493,393,59
596,26,41
596,645,20
238,149,56
238,445,75
50,801,40
432,273,42
432,26,40
749,318,11
493,596,13
968,773,50
840,471,70
427,402,59
946,445,50
969,445,77
450,830,53
493,30,21
439,162,33
425,19,20
305,18,12
703,458,17
703,790,35
473,31,30
924,743,26
275,913,22
749,272,27
811,215,28
334,215,22
607,26,7
782,883,7
137,419,42
934,655,78
829,475,40
347,726,31
102,579,43
106,822,50
252,788,31
467,788,31
804,607,24
360,818,23
491,393,76
240,625,81
570,91,66
570,31,79
64,367,33
238,458,39
691,527,29
593,686,33
426,471,59
850,88,26
173,607,17
173,265,33
285,931,11
400,699,10
172,940,18
411,484,61
845,750,66
98,567,23
922,207,44
129,59,33
285,809,56
156,708,48
79,49,22
292,367,16
193,685,75
892,632,43
434,484,27
751,790,95
691,265,60
282,246,49
282,75,50
501,484,37
450,393,89
64,705,36
64,786,28
628,504,46
968,793,51
659,246,42
958,686,69
238,65,43
129,920,23
811,809,20
628,815,32
338,635,25
113,635,24
131,9,30
659,931,14
137,656,42
439,19,37
512,85,55
703,631,24
931,85,35
303,67,19
864,993,2
403,874,16
334,787,9
936,459,26
593,655,51
861,655,54
808,393,54
146,361,41
882,109,68
410,17,15
404,575,40
729,393,57
278,645,27
732,91,75
968,889,52
762,889,31
958,801,66
238,173,34
221,98,18
732,397,43
100,88,32
924,367,28
504,311,9
512,25,24
653,872,13
893,809,13
864,905,37
426,697,27
443,59,7
76,655,50
924,573,30
209,236,75
473,726,50
762,809,48
442,579,35
791,265,27
407,49,21
952,873,55
285,790,17
281,645,39
751,793,78
406,993,37
406,607,57
570,705,84
570,790,80
570,265,90
501,607,44
760,520,52
209,520,63
143,109,24
968,65,54
238,905,66
432,935,47
137,402,92
969,471,80
406,831,36
659,940,34
137,113,70
156,427,24
425,909,25
738,367,19
263,506,16
102,163,8
877,728,20
879,625,16
146,128,15
924,655,57
193,236,67
659,60,55
221,685,59
434,543,45
131,913,50
804,109,49
404,149,50
934,793,31
552,0,40
552,504,30
850,801,66
282,460,61
73,790,53
344,173,20
782,311,60
209,65,54
732,631,78
922,685,44
762,668,31
609,686,29
595,901,18
368,226,19
353,915,19
193,397,14
568,540,22
173,483,23
263,419,18
553,382,27
359,354,22
972,809,8
511,655,22
925,31,25
943,625,14
870,217,9
837,907,11
309,402,9
173,750,23
613,573,13
141,905,48
173,25,13
108,361,44
882,685,64
804,801,39
518,595,33
729,889,35
729,460,47
729,367,52
258,632,30
285,889,39
491,793,53
491,459,60
282,26,66
570,246,64
760,445,58
108,686,67
432,0,33
455,421,44
396,702,16
427,635,61
946,822,33
646,699,28
930,873,34
455,515,12
732,830,59
69,162,22
703,273,38
638,685,31
173,445,41
793,685,32
166,217,16
477,786,9
516,113,7
309,265,18
379,291,8
103,859,43
808,625,46
570,207,78
703,25,25
432,207,37
131,823,30
160,6,24
131,818,39
404,460,47
729,471,72
892,149,60
691,632,32
73,743,52
782,483,67
108,705,59
63,685,75
732,31,88
64,607,26
432,31,38
432,460,35
691,242,6
563,91,49
113,445,39
239,471,21
99,202,30
99,772,22
924,149,26
830,685,45
865,26,21
648,743,14
880,49,21
386,432,9
285,222,22
137,969,32
275,366,18
221,655,74
280,678,52
491,750,70
862,750,19
830,236,37
334,788,34
568,154,21
457,504,42
303,216,43
457,655,88
258,993,22
285,483,55
552,797,26
281,705,63
35,607,48
278,705,51
501,91,36
73,471,74
209,0,62
108,458,37
411,645,54
596,935,48
762,756,60
958,865,37
12,312,39
406,59,45
824,216,15
105,393,17
712,151,18
99,859,10
269,151,14
659,312,24
548,604,10
923,932,11
864,631,17
593,743,20
713,655,17
512,272,36
166,45,24
565,59,20
943,685,31
837,85,26
426,859,46
221,3,26
700,573,30
467,573,27
258,745,27
342,745,25
506,726,38
106,109,68
882,309,41
806,6,16
303,246,53
303,575,58
729,786,47
434,719,15
285,719,30
386,575,37
281,790,59
992,31,50
146,91,38
850,520,52
845,430,47
762,504,31
659,640,57
238,26,58
137,361,63
285,567,35
969,309,51
102,309,58
15,479,21
15,361,42
100,157,31
11,384,14
500,809,12
226,788,26
146,403,20
512,550,28
205,315,28
456,699,8
64,830,2
291,685,26
827,651,11
829,96,32
749,236,44
331,745,25
79,207,58
824,259,28
303,471,90
404,173,28
79,124,46
934,743,47
934,484,35
491,458,52
751,393,101
278,393,53
850,790,57
282,311,58
282,935,73
501,889,34
501,801,14
73,935,61
209,801,77
64,65,18
143,719,36
143,905,70
143,393,67
845,311,59
659,445,76
442,879,20
968,862,29
368,117,44
131,384,16
941,85,24
687,613,11
840,338,27
969,223,42
277,22,9
171,588,11
54,475,39
407,750,19
404,207,49
156,67,58
114,67,18
131,610,35
952,987,12
457,91,44
457,31,57
598,763,24
518,902,47
518,745,54
552,445,64
146,311,45
73,0,47
760,430,38
922,430,27
143,686,73
845,246,50
137,920,57
883,761,15
762,939,11
628,862,23
472,109,60
143,222,28
335,428,28
137,6,34
232,772,18
864,483,28
263,202,9
830,458,12
861,265,34
76,859,28
931,9,22
703,65,21
439,486,8
501,618,8
650,510,11
882,25,12
431,750,26
432,573,42
141,109,58
141,471,60
303,361,58
303,543,74
156,567,56
450,202,24
131,154,38
280,823,17
410,571,15
952,525,23
193,149,59
404,865,31
729,905,60
992,430,32
146,685,67
751,801,104
406,575,52
240,460,79
570,865,60
344,149,42
63,668,44
596,246,24
845,756,79
958,124,43
156,891,39
827,421,37
396,541,24
563,595,26
220,471,61
223,109,36
293,393,21
335,419,29
359,87,14
936,640,35
593,265,31
958,683,8
497,761,9
171,656,26
38,965,14
117,91,7
240,459,73
172,525,4
408,655,45
840,60,34
282,809,66
808,471,7
193,640,59
193,607,54
193,393,66
143,839,47
491,246,54
35,864,26
35,65,40
751,75,80
278,685,62
760,705,61
108,173,32
807,445,79
845,393,72
762,719,22
659,109,21
432,65,25
512,859,84
406,940,39
138,647,12
35,940,30
830,91,16
821,235,14
285,815,25
375,913,23
141,31,27
864,430,9
616,59,21
477,790,13
601,110,9
504,31,15
310,182,8
344,655,73
275,750,19
710,236,39
406,726,62
102,239,43
102,905,52
791,905,26
865,207,18
292,248,19
568,823,13
457,801,67
79,865,40
285,743,54
386,0,42
386,607,42
992,91,37
73,173,30
782,705,71
64,454,16
411,705,78
968,905,77
762,31,46
659,458,40
659,149,57
659,430,39
958,743,56
238,459,47
601,370,25
334,543,18
628,830,32
618,638,9
406,85,54
850,162,21
411,830,44
156,965,58
553,139,14
860,872,16
865,0,14
285,711,29
131,122,35
720,567,12
772,382,11
29,436,11
138,590,9
975,790,7
280,241,36
850,236,64
751,543,100
642,776,20
687,708,17
457,729,7
295,419,19
518,244,45
404,801,60
729,458,33
892,471,82
285,705,59
281,311,52
278,756,60
850,265,67
73,889,37
344,367,44
63,686,37
450,216,57
442,973,17
807,830,31
924,801,36
426,265,48
969,685,74
102,354,68
113,109,40
732,278,42
156,946,50
131,535,10
924,935,35
30,909,5
571,905,23
787,543,9
6,658,10
285,364,15
429,600,13
689,678,9
864,719,3
29,651,7
162,88,5
64,801,41
137,859,99
98,265,36
512,567,50
258,809,49
407,67,25
252,31,23
729,625,49
285,668,39
281,484,46
35,793,37
146,26,53
751,311,88
850,632,39
501,273,53
209,645,48
108,793,38
807,149,60
968,631,57
137,699,58
969,722,53
35,815,24
936,668,20
741,620,6
741,887,11
52,724,16
192,541,14
206,286,7
865,631,9
439,208,16
644,678,21
362,486,21
491,67,20
631,756,24
263,210,13
484,265,23
309,685,23
292,935,18
194,0,3
386,655,78
628,745,41
277,236,15
331,236,22
143,236,47
575,750,11
221,445,62
258,543,53
751,787,91
864,809,29
210,579,31
791,579,17
518,547,40
303,31,68
386,889,32
35,273,57
146,632,34
146,173,29
751,454,79
406,786,59
450,311,76
807,743,60
50,756,44
922,830,16
926,801,20
484,109,32
850,425,5
138,658,35
100,724,37
209,604,24
133,6,13
936,458,18
359,402,21
591,786,24
105,265,18
807,667,17
427,697,47
946,697,21
924,925,3
334,687,6
975,786,3
793,109,36
845,236,73
285,236,41
457,25,48
11,154,36
410,459,19
410,484,16
715,965,47
437,965,44
193,26,61
303,645,49
934,458,30
751,149,94
850,65,43
411,632,56
143,801,70
143,149,60
762,645,27
102,879,28
472,402,42
102,635,69
342,866,28
15,514,30
209,386,20
611,259,20
263,139,13
412,632,19
830,0,24
638,859,24
11,25,7
6,38,19
506,697,40
982,192,11
502,32,16
937,149,4
746,683,3
64,655,62
700,236,34
386,573,51
762,236,54
729,809,52
64,361,21
102,105,35
782,787,63
263,105,36
501,543,55
143,361,50
791,393,26
457,790,58
99,818,27
729,504,35
386,756,61
491,26,71
35,801,63
992,889,35
751,26,96
751,786,91
850,460,53
73,458,35
760,801,21
782,719,42
450,640,82
64,109,51
411,756,87
240,859,43
659,935,66
238,273,60
238,705,61
432,471,60
688,859,18
618,402,26
865,471,41
638,109,35
335,772,21
864,460,24
173,631,12
181,354,17
847,217,17
879,445,33
105,685,23
703,645,15
572,517,16
605,483,4
288,107,15
113,655,51
613,236,17
137,726,78
892,543,66
493,207,51
281,361,48
782,820,12
904,17,22
518,91,56
193,471,81
79,445,78
258,37,27
491,471,91
146,273,55
751,655,125
751,607,89
691,390,23
73,631,42
782,889,51
209,756,23
807,864,33
50,797,11
432,625,37
258,527,27
926,686,23
969,109,78
131,862,13
143,830,31
995,521,5
764,445,40
253,66,29
936,793,19
511,248,14
961,705,4
946,85,11
241,678,16
782,745,46
210,265,41
807,820,6
193,655,90
303,91,55
729,454,35
729,459,41
434,367,41
628,839,48
281,801,68
751,31,94
570,889,64
73,504,37
344,686,55
760,993,31
209,75,53
922,905,38
596,367,41
845,459,56
958,905,66
50,705,35
129,159,22
129,791,17
493,242,9
760,822,41
879,59,14
484,471,34
99,363,21
156,395,36
156,234,28
156,907,46
808,658,17
512,202,18
988,624,12
146,711,26
864,685,43
591,713,10
548,149,10
146,779,12
613,708,6
904,613,21
410,613,14
219,683,7
99,655,32
196,822,15
729,573,54
103,471,56
221,579,44
386,25,38
968,787,64
102,59,42
263,393,53
407,788,26
457,397,12
706,965,29
404,31,50
79,993,34
278,65,33
760,686,24
782,632,49
782,65,53
782,445,85
732,460,85
807,109,80
506,905,60
285,979,25
793,393,23
35,779,14
439,909,42
425,88,21
479,361,21
924,67,35
732,67,39
232,234,37
173,625,21
146,931,8
155,663,19
616,728,20
941,711,7
326,113,39
12,595,16
450,746,31
427,655,88
493,745,32
552,809,47
410,67,12
457,173,35
457,631,47
404,645,31
892,575,50
934,801,57
285,26,56
992,935,59
146,483,52
493,37,32
406,265,73
282,905,74
570,743,79
732,311,82
64,905,41
922,91,32
732,843,47
845,504,50
845,173,43
50,26,32
263,879,29
493,830,23
968,128,31
837,445,65
137,722,85
879,393,24
280,985,9
156,259,33
