edge_1,edge_2,length
31,23,29
20,16,19
49,7,43
19,21,27
31,83,41
7,30,23
54,17,27
51,51,20
4,51,15
60,48,42
57,36,23
6,44,18
79,54,18
38,43,33
38,45,17
38,91,25
31,91,36
8,24,40
90,66,44
14,29,20
59,35,35
98,86,26
59,20,77
73,89,34
90,94,25
74,93,56
78,11,26
41,18,21
72,88,24
19,82,5
71,23,14
67,71,31
13,78,21
18,69,29
78,69,39
59,27,40
38,94,26
18,42,44
44,33,36
46,41,30
21,41,20
2,86,37
12,18,47
57,2,22
37,2,13
54,32,57
72,82,59
3,78,16
84,77,10
14,7,49
27,21,24
96,30,18
57,38,33
51,17,6
9,48,25
6,36,17
79,2,9
50,2,10
32,44,24
84,42,38
36,81,41
91,96,39
68,37,42
53,64,25
8,0,47
37,8,45
41,50,2
31,14,35
90,6,25
83,2,14
92,13,10
79,24,49
75,73,26
3,29,12
36,5,27
8,90,29
85,22,21
57,78,16
89,46,36
52,7,7
17,61,16
46,21,11
42,38,36
63,40,45
90,27,18
94,54,14
40,81,21
9,45,26
32,96,9
77,74,33
84,29,23
73,0,23
36,0,43
27,93,33
96,8,31
6,14,35
98,82,55
23,82,51
78,68,21
52,4,4
75,70,29
45,2,27
75,15,15
52,15,17
43,24,45
37,24,61
53,29,31
9,0,34
12,72,35
26,90,29
83,90,6
53,99,61
85,18,40
51,82,49
89,82,60
44,49,33
78,12,38
18,53,38
49,3,22
4,57,30
78,71,20
52,21,25
91,30,46
91,68,51
51,38,32
4,38,12
36,17,32
19,27,17
49,27,27
54,89,22
66,42,41
74,33,32
6,11,31
61,86,27
61,8,27
19,32,50
72,81,45
72,16,34
22,77,16
41,93,49
54,11,48
12,90,42
92,14,27
9,18,45
72,7,50
67,3,3
78,57,27
84,69,23
66,7,40
71,61,34
60,61,36
39,21,43
26,95,31
21,26,30
56,2,14
49,75,35
74,54,24
56,45,19
3,96,11
27,33,29
63,8,33
26,88,24
83,32,43
68,99,74
32,18,23
85,82,47
20,4,32
44,4,33
78,79,35
9,15,16
79,29,27
13,29,17
76,28,35
49,86,34
66,76,23
77,82,53
64,10,12
15,23,17
27,57,5
42,78,10
97,69,35
35,46,38
35,61,47
57,61,23
6,67,14
3,40,34
23,4,26
82,70,20
82,27,12
2,79,26
84,10,16
35,42,52
80,42,21
91,42,61
12,43,44
84,81,30
21,64,7
52,50,25
97,32,31
15,99,75
14,18,51
97,70,6
19,79,28
14,28,36
25,88,38
27,5,7
40,76,30
9,14,48
9,25,30
19,3,9
77,3,17
39,71,27
90,46,29
18,46,25
94,21,2
40,30,42
2,95,29
4,95,30
84,95,27
4,68,44
66,26,28
12,26,36
88,40,41
77,51,18
88,27,22
17,36,16
48,2,12
84,44,31
12,54,24
68,81,51
68,91,42
41,91,25
74,91,16
9,74,24
46,66,49
44,66,49
59,64,48
71,29,29
85,35,15
61,72,24
17,20,48
76,99,69
61,19,44
14,12,28
94,12,32
48,16,12
18,3,17
14,71,36
82,78,10
56,95,20
8,68,32
35,6,28
12,6,32
84,79,24
20,75,17
82,43,31
43,13,18
66,33,21
18,52,31
37,74,33
78,0,40
36,8,33
98,18,48
9,82,52
90,15,31
39,29,30
66,93,47
76,72,32
47,14,42
60,82,54
83,82,42
72,29,21
3,12,20
50,53,29
82,53,27
88,69,25
7,7,35
9,70,28
8,48,38
61,36,22
14,94,37
3,94,29
38,42,29
54,54,36
74,66,50
38,35,25
38,41,21
73,28,18
52,86,32
60,98,28
53,32,50
57,20,55
96,94,30
54,28,34
51,8,27
3,99,62
83,12,21
26,23,7
41,23,17
35,57,30
88,77,26
32,7,39
61,7,40
32,21,23
8,30,24
6,38,15
98,38,25
49,40,37
47,6,16
26,36,4
78,10,22
35,94,28
7,81,33
76,33,30
6,29,24
53,35,25
61,41,21
18,86,41
27,82,55
59,89,38
75,79,24
38,79,15
74,13,16
67,0,41
53,0,31
3,8,28
8,72,22
72,96,20
89,18,53
27,20,60
59,3,29
25,46,37
14,61,31
43,61,26
78,17,34
27,40,39
83,48,15
31,27,22
42,75,26
90,81,25
13,91,34
22,35,15
94,5,22
51,32,50
59,79,42
12,94,10
43,29,15
43,76,18
78,25,36
49,23,14
35,53,40
51,53,26
26,53,36
83,71,20
96,71,17
78,78,7
32,46,12
61,46,13
14,95,30
51,4,37
67,4,41
3,4,38
75,48,34
47,27,11
36,89,18
63,10,36
15,94,19
4,2,1
56,75,14
14,42,41
96,81,28
78,45,31
35,96,21
17,15,3
54,74,36
78,74,34
18,24,53
78,24,52
31,24,49
85,73,30
42,29,15
84,35,26
46,8,14
85,76,12
98,22,26
73,79,39
57,15,10
35,73,20
97,0,36
9,28,9
49,72,37
8,88,24
19,5,15
68,5,37
60,32,55
75,99,65
26,82,53
56,12,18
6,16,20
92,16,18
90,78,19
83,69,24
44,77,31
45,77,24
15,21,21
3,95,22
31,95,29
3,67,31
7,10,19
13,43,39
20,45,15
25,96,34
26,33,9
82,33,35
17,74,20
8,29,27
91,35,27
82,88,26
4,18,50
79,43,38
19,15,19
39,15,28
36,15,35
35,22,34
60,14,50
72,93,57
47,82,46
36,49,42
67,23,30
85,3,14
80,83,22
63,17,38
75,17,12
61,6,32
74,48,16
94,79,31
47,36,19
49,42,9
34,54,36
59,43,59
20,66,35
80,66,32
61,73,20
31,0,45
26,86,8
96,20,44
3,66,41
25,93,60
45,28,32
91,72,19
22,5,27
51,98,24
75,14,49
61,12,19
13,12,25
41,25,30
21,71,15
82,7,38
39,95,11
59,68,10
17,68,30
50,26,8
7,38,32
32,40,14
97,40,14
66,4,14
74,89,28
89,36,23
57,66,41
20,35,29
82,86,25
32,99,11
4,4,32
79,70,30
47,0,15
97,28,27
2,72,32
19,99,61
73,99,64
45,14,51
72,37,39
25,23,29
60,57,13
43,71,15
12,71,27
27,78,21
27,7,26
49,61,35
49,30,41
21,38,14
9,38,15
48,51,19
97,4,35
94,70,20
47,44,22
60,54,24
63,43,32
12,81,32
20,24,36
88,24,27
98,66,46
53,41,21
80,8,16
27,72,24
82,98,22
39,70,35
89,15,38
9,29,18
50,11,18
31,72,32
79,82,54
9,23,9
59,53,50
42,46,17
88,17,14
15,48,48
4,48,37
88,48,34
68,89,28
42,79,22
68,10,40
31,44,33
25,42,56
15,54,33
2,81,45
43,81,39
54,81,45
82,45,21
41,74,28
13,64,31
12,11,35
59,8,51
17,5,15
40,18,9
49,70,29
43,2,25
67,86,31
79,72,6
2,99,68
2,82,56
47,25,11
63,23,38
57,57,20
68,46,27
68,61,36
73,61,43
3,61,23
20,21,19
48,83,44
34,38,21
66,51,14
78,51,28
6,6,10
94,4,36
9,36,25
94,36,22
59,94,53
19,54,9
12,13,39
77,81,42
18,33,38
2,91,36
12,52,42
74,24,29
35,35,30
94,86,14
2,8,35
49,8,40
2,88,22
8,6,25
21,89,25
23,28,29
41,90,17
2,76,25
15,19,58
98,78,21
61,69,17
56,46,12
68,7,40
88,38,40
41,67,22
89,4,46
17,27,8
61,79,18
88,79,26
54,79,39
19,36,24
39,94,47
66,2,6
80,44,14
17,75,16
56,91,27
35,74,37
19,64,25
4,41,29
13,41,27
45,8,27
52,8,28
43,18,46
53,20,54
56,19,43
89,70,36
39,43,52
45,11,47
13,22,29
74,32,60
13,99,67
34,99,78
3,16,25
90,3,21
2,71,12
50,7,40
66,68,27
26,89,22
66,79,27
79,36,4
54,94,47
22,94,42
45,75,28
75,42,38
13,96,16
27,37,35
4,37,37
46,33,31
60,33,32
77,35,16
80,0,26
74,0,25
4,93,42
34,88,32
40,22,37
66,32,10
60,13,20
78,64,10
43,28,31
79,86,18
4,32,58
79,46,29
96,7,30
80,30,23
97,17,24
20,17,1
13,17,12
52,51,8
85,70,23
25,36,37
97,94,21
44,2,2
35,43,44
85,43,31
85,13,9
75,45,26
36,37,32
80,33,32
32,74,25
4,66,48
7,64,20
8,35,27
42,50,18
40,98,27
82,14,40
52,6,22
44,94,39
77,72,8
13,88,20
84,99,53
21,49,34
79,25,15
8,53,25
79,53,34
92,69,30
76,61,30
97,83,40
2,83,41
22,95,35
63,26,43
13,38,38
56,40,32
91,51,29
7,36,16
12,10,31
96,2,23
97,81,19
25,81,48
73,81,15
60,45,34
32,37,10
96,66,30
77,64,29
79,35,19
6,28,17
56,28,26
73,11,18
3,50,24
20,6,27
45,15,35
76,15,17
19,24,47
47,73,17
3,0,38
13,93,53
53,93,47
67,5,25
59,76,41
41,19,23
94,16,5
12,16,15
74,16,12
75,57,25
88,57,27
37,78,30
66,69,26
82,46,25
67,61,26
94,83,37
17,26,13
57,26,20
44,38,13
38,38,32
27,17,12
20,27,9
96,27,4
92,94,13
17,42,26
96,42,36
43,43,37
74,43,34
22,52,39
85,86,22
66,98,24
39,32,60
3,79,19
74,15,19
77,86,34
83,72,19
72,35,44
97,18,23
13,19,50
85,49,20
63,12,40
47,53,23
51,71,27
94,71,17
32,69,16
23,69,20
80,69,6
73,21,10
19,26,29
25,17,30
9,6,15
6,48,21
23,36,16
73,10,14
46,94,16
59,15,39
25,74,39
56,24,40
89,35,34
17,41,15
12,98,33
6,19,34
21,70,24
60,88,28
67,22,27
67,20,58
78,19,29
52,49,24
51,23,26
63,53,12
57,69,18
22,46,27
83,61,29
85,17,21
22,67,11
15,40,47
92,40,15
90,79,12
92,79,16
40,36,30
32,94,27
77,94,44
96,75,12
42,43,37
34,45,38
84,45,15
6,91,21
18,88,26
15,90,39
3,32,51
34,18,59
42,6,35
40,4,21
74,4,46
51,66,40
38,93,30
22,93,53
53,28,26
53,11,41
14,5,30
74,5,31
77,76,32
71,53,27
63,57,31
46,69,4
41,46,29
3,7,41
74,61,10
41,83,38
63,95,21
75,68,40
68,68,2
89,26,42
39,26,38
3,38,33
74,38,26
54,67,17
7,48,9
88,89,39
22,36,30
51,44,25
67,81,39
59,45,44
25,15,33
66,52,33
8,66,36
34,66,57
53,8,21
26,50,27
84,6,24
25,70,35
85,2,13
83,73,25
53,86,30
89,88,37
14,76,23
36,99,64
75,82,53
9,19,47
78,49,40
14,25,42
57,25,34
76,25,41
82,23,14
27,23,29
90,53,33
74,57,23
63,46,39
37,61,42
20,68,31
79,38,20
32,67,25
31,6,20
22,48,34
9,94,35
63,54,27
56,81,34
71,45,21
21,45,22
78,37,14
63,52,45
98,73,32
89,64,19
74,64,19
27,86,33
97,50,4
84,50,15
60,6,24
78,13,38
19,0,40
53,72,26
37,90,37
92,12,3
91,25,5
98,71,11
8,69,27
52,61,30
41,21,21
41,26,10
49,17,19
25,48,41
77,48,35
46,36,9
26,2,2
40,2,9
45,44,25
32,75,21
51,54,15
13,13,34
15,74,32
8,41,17
83,41,14
67,70,29
13,89,37
26,93,43
45,93,53
32,11,37
80,5,16
75,20,58
85,19,42
76,23,31
26,69,27
13,69,23
59,83,57
92,30,27
90,95,17
92,26,13
77,38,29
21,67,13
43,6,20
96,6,22
49,4,40
63,27,26
27,36,13
43,36,26
27,94,29
82,42,43
38,81,38
80,96,21
6,52,26
39,52,42
59,74,36
31,29,19
39,35,34
56,8,26
38,98,7
74,98,33
12,22,34
3,24,42
84,11,33
14,99,70
72,4,47
44,82,58
20,19,39
18,19,55
46,49,10
18,12,31
52,12,22
17,16,18
15,16,24
43,16,28
50,69,31
49,69,30
7,77,12
44,83,43
26,17,22
89,51,29
2,70,32
26,79,28
68,36,27
80,36,11
32,42,31
26,54,23
13,54,21
96,13,20
4,45,29
23,96,16
25,37,39
27,52,19
78,29,23
88,14,53
60,18,47
90,93,49
96,93,37
91,11,56
51,86,27
19,8,30
13,72,30
35,12,41
54,25,43
4,16,33
12,3,28
9,46,20
2,7,34
19,61,32
47,61,19
73,30,37
52,17,14
36,40,36
31,10,32
75,43,11
96,45,13
26,91,15
22,74,32
17,29,5
98,41,27
4,8,36
60,8,41
31,8,35
9,50,26
53,50,23
72,52,43
98,4,13
19,70,25
35,70,13
80,15,20
97,90,19
46,90,6
14,90,28
26,14,49
71,49,34
40,49,39
52,23,10
60,23,15
22,57,25
80,71,7
45,78,21
15,69,37
54,46,34
18,26,37
66,38,17
34,17,30
42,17,10
67,17,10
7,67,8
43,51,4
42,51,4
63,48,34
43,94,32
22,2,33
40,33,28
12,91,16
14,74,35
46,29,10
25,5,34
63,82,61
19,10,9
88,94,36
53,88,28
91,5,39
72,95,31
67,19,48
22,12,33
46,53,13
2,53,34
71,69,29
2,30,38
36,30,34
9,17,13
89,48,16
13,36,28
78,94,25
94,13,29
47,91,6
68,64,38
9,64,28
66,35,16
17,0,31
98,0,27
18,41,32
42,98,28
82,32,45
72,46,23
13,20,60
48,70,32
67,66,44
56,73,19
83,29,24
59,90,43
8,32,46
60,99,66
72,77,28
42,19,39
3,23,27
37,16,12
17,71,21
48,69,36
31,21,32
19,67,13
34,51,24
92,70,7
23,10,29
43,45,24
8,37,25
75,74,32
90,86,17
74,86,24
14,8,36
98,8,17
98,50,29
27,98,10
72,49,33
26,6,17
60,15,23
45,0,37
98,11,37
36,88,34
53,5,21
44,76,27
60,20,59
61,25,33
20,25,28
8,23,13
51,46,13
59,77,45
26,77,26
76,77,25
39,61,41
45,83,13
39,6,32
15,79,38
84,2,25
76,44,33
4,75,33
83,75,15
35,91,34
46,74,34
96,29,21
32,72,23
6,50,13
82,18,37
59,18,65
67,89,35
79,42,14
26,15,25
21,24,43
41,66,19
3,28,28
73,88,35
4,5,5
77,99,65
72,71,37
72,79,28
60,49,1
88,25,39
34,23,15
97,53,33
19,53,32
79,16,9
94,77,17
67,83,37
80,26,23
2,38,11
79,44,7
40,42,48
9,73,27
27,35,24
52,0,38
85,93,10
85,90,16
42,18,37
46,18,51
31,20,13
72,45,30
22,4,43
88,70,33
31,89,21
41,24,46
43,0,41
47,20,51
92,46,26
54,61,43
8,38,19
80,17,17
82,51,18
23,51,9
60,51,14
45,48,28
85,48,12
66,27,21
20,79,13
14,10,33
85,44,11
18,75,36
96,37,19
79,52,36
13,35,40
40,0,51
94,8,5
92,90,17
41,32,29
89,2,15
79,66,45
89,66,51
67,73,24
50,28,23
20,88,9
84,90,25
53,90,13
89,76,25
98,14,51
40,82,16
85,23,18
8,16,8
7,71,21
22,71,8
92,7,4
83,95,2
67,68,40
26,38,13
14,17,15
50,67,20
78,67,28
84,48,34
74,10,31
84,75,14
74,75,32
14,91,37
34,52,37
50,35,24
36,86,33
92,72,6
59,50,46
56,22,15
72,38,42
63,14,57
46,96,19
47,66,37
82,73,27
15,0,34
97,98,28
20,20,49
97,71,24
60,46,27
9,77,18
66,77,16
92,61,35
25,83,49
71,95,33
46,40,42
18,40,44
20,48,23
21,42,43
20,81,30
3,45,21
52,96,12
77,91,35
59,52,43
45,52,39
63,74,38
54,24,54
60,29,25
34,35,29
7,0,31
48,86,21
75,2,27
75,90,25
66,90,26
3,76,15
26,32,54
32,49,22
27,71,17
32,78,14
94,69,30
31,69,25
50,77,18
98,7,16
6,83,29
45,40,39
7,6,26
25,4,50
4,44,34
3,75,23
21,43,32
71,96,28
51,37,29
45,64,31
20,29,6
25,29,35
96,35,24
7,41,16
61,98,24
72,51,10
85,10,22
48,13,13
35,0,43
25,86,40
47,76,11
83,14,38
84,25,39
42,77,22
45,7,46
71,26,26
57,48,29
89,94,32
60,75,10
63,42,51
92,42,30
49,96,23
92,66,22
12,66,45
4,29,26
18,50,34
98,88,4
57,90,20
68,76,31
36,22,29
73,70,28
49,10,37
97,15,27
17,66,34
91,93,65
40,90,33
53,76,14
27,14,51
42,20,49
47,19,41
42,7,44
79,67,12
57,67,31
22,27,20
27,42,32
73,43,42
2,13,36
19,81,10
50,91,23
7,91,22
47,35,18
34,11,58
34,14,62
72,50,33
19,11,13
13,86,33
34,90,37
22,20,57
25,49,47
91,12,48
42,25,37
6,53,22
2,16,32
27,16,24
63,3,35
31,3,35
22,3,13
40,57,33
35,95,43
91,38,40
36,67,27
43,40,37
59,51,30
41,4,33
94,48,41
71,27,12
76,27,22
36,36,30
32,2,20
35,81,26
32,33,22
34,33,44
9,52,31
2,29,25
57,8,28
71,5,19
94,19,39
25,66,50
91,73,47
96,73,22
52,32,52
50,82,26
90,16,8
96,16,28
73,57,28
66,78,19
88,7,48
71,21,22
74,30,28
68,26,39
45,17,32
39,4,46
9,81,41
78,33,25
9,35,17
9,86,33
94,76,15
72,68,46
38,96,10
75,8,33
17,72,18
97,5,25
42,76,18
79,98,27
53,98,24
53,22,10
59,99,84
4,12,28
41,12,32
32,53,25
51,69,17
46,46,22
57,46,14
52,46,21
68,77,35
96,21,28
25,67,20
6,51,13
6,4,30
39,27,33
56,13,24
13,45,26
9,37,32
54,37,36
67,74,30
40,64,36
38,29,20
6,93,40
63,98,36
92,98,23
82,94,35
26,74,22
20,28,22
49,82,53
34,25,51
48,53,37
56,16,23
25,71,15
39,83,52
18,30,42
39,38,26
51,67,30
52,40,35
2,6,17
88,4,45
26,48,38
36,27,20
82,36,22
21,54,12
49,45,33
25,0,4
50,86,7
60,86,35
25,8,40
68,50,36
74,18,52
74,6,23
76,70,33
25,99,71
91,99,76
58,81,2
86,10,7
69,16,7
86,81,8
24,95,8
81,11,3
64,86,5
63,55,6
63,1,1
87,33,2
16,28,5
56,60,4
92,62,8
56,1,9
