edge_1,edge_2,length
53,65,6
45,33,5
31,40,6
40,38,9
70,4,7
71,99,2
87,90,7
97,30,8
23,27,5
81,58,7
81,74,8
96,55,5
99,21,8
99,25,7
99,68,9
41,79,9
66,28,11
72,39,8
14,86,12
14,70,13
14,57,13
12,88,6
12,58,5
21,37,11
57,53,4
50,62,5
20,40,6
44,42,5
36,97,5
87,29,8
23,76,10
55,26,9
77,97,7
28,11,9
33,14,8
22,65,1
72,26,7
73,25,6
1,84,7
26,26,7
57,23,11
3,19,9
83,65,11
62,93,10
44,95,6
13,83,6
13,66,3
16,21,3
37,45,8
92,63,3
92,38,3
92,11,9
40,70,7
78,98,4
70,21,6
94,60,6
27,44,7
32,54,10
48,15,10
86,69,6
11,50,8
87,81,5
87,49,5
90,72,8
90,82,3
69,3,8
24,79,9
23,41,7
8,81,8
8,74,9
43,74,7
43,49,7
43,55,8
56,18,8
19,43,9
28,61,4
22,0,4
6,23,10
6,59,5
51,16,5
51,57,8
98,44,8
98,57,7
1,51,6
1,57,8
4,3,9
4,53,7
21,19,11
15,89,7
50,57,4
20,43,8
49,44,9
13,59,7
95,29,7
95,13,5
95,47,8
88,19,11
79,7,7
82,20,7
82,29,8
55,34,9
41,31,7
19,31,8
47,74,4
67,14,7
3,65,6
30,80,3
49,66,6
16,77,4
64,42,10
37,19,10
53,94,7
45,26,8
40,83,2
40,7,9
78,93,5
70,79,5
17,38,10
36,29,10
87,60,10
24,33,7
24,78,10
8,39,10
81,64,5
88,93,7
54,77,6
82,40,5
28,91,4
6,7,9
93,43,10
1,36,10
14,45,12
12,61,6
21,22,9
57,86,9
58,63,5
3,46,6
50,49,5
62,41,9
28,31,8
25,31,7
59,80,5
93,13,6
4,89,7
3,63,5
3,88,6
9,30,8
76,29,8
30,67,2
49,18,8
10,95,5
44,68,5
35,24,9
35,87,9
34,2,3
64,36,10
64,30,9
37,23,9
92,65,8
63,32,11
40,91,5
78,7,7
7,12,5
7,76,7
70,20,10
70,66,2
2,96,6
11,32,6
80,50,9
8,86,11
81,71,8
88,83,6
88,46,6
88,85,9
68,25,2
82,47,9
19,89,5
28,47,5
46,55,5
59,5,6
66,73,7
67,48,7
6,63,7
29,75,8
29,54,11
29,74,7
57,40,5
15,63,7
9,53,3
74,63,3
74,59,4
76,49,7
65,44,7
35,58,9
82,4,7
77,73,6
47,13,1
22,75,5
59,87,7
59,71,7
93,34,9
98,34,8
26,11,9
29,10,8
15,17,7
20,69,7
74,69,8
65,89,6
30,15,10
49,21,11
49,19,12
16,87,5
34,87,5
92,27,5
92,48,9
92,78,6
70,14,7
2,1,6
32,82,2
32,81,7
86,32,7
0,98,6
69,48,8
24,85,8
97,57,1
60,24,13
88,81,8
68,53,6
99,43,11
25,60,8
33,46,9
73,73,6
67,32,6
42,63,4
6,75,4
98,45,8
1,39,5
1,41,10
1,33,7
26,64,6
14,6,12
12,60,7
4,20,8
58,41,4
58,47,6
9,54,10
50,27,6
8,11,11
91,77,9
18,6,7
55,21,9
55,35,9
77,71,8
77,77,5
33,31,8
47,98,7
42,89,9
5,81,11
98,5,7
52,94,6
12,21,3
15,18,7
83,96,11
16,99,6
35,83,8
64,9,7
37,22,6
92,25,7
7,65,8
11,93,4
0,63,2
0,77,3
24,3,5
88,74,9
43,4,7
56,53,8
96,58,5
77,6,6
41,65,9
25,54,8
59,33,2
42,66,3
51,6,5
98,49,8
12,44,7
50,54,12
49,41,10
10,64,8
44,36,11
23,71,6
88,20,12
79,64,7
28,30,7
72,0,7
42,33,4
5,78,10
4,69,8
38,7,7
20,95,7
20,76,3
85,12,6
10,19,10
16,74,5
35,8,7
35,29,6
35,92,4
64,89,8
45,19,12
7,11,8
70,69,8
94,44,8
2,20,7
2,18,6
71,3,11
71,7,10
36,57,6
11,72,6
24,99,7
39,30,6
39,53,5
88,76,6
88,42,9
18,82,3
75,3,9
75,94,5
41,87,6
25,41,9
66,56,5
73,50,7
89,37,11
50,23,9
44,53,4
61,49,8
36,84,7
36,79,9
8,18,5
55,14,5
46,31,7
47,99,5
42,84,4
93,10,7
21,80,5
3,64,3
20,13,2
44,32,3
44,22,9
64,33,8
37,79,10
45,24,12
45,25,5
31,81,5
40,29,8
7,16,4
70,54,11
17,88,10
32,41,8
86,27,4
0,92,8
97,61,6
88,59,9
54,39,8
99,60,11
77,14,8
19,83,8
19,90,10
28,53,6
25,58,6
25,64,7
84,64,6
47,55,5
5,20,7
14,19,14
12,50,6
3,47,6
9,88,4
62,19,11
32,35,6
8,8,9
81,21,8
81,25,4
79,21,5
68,95,6
55,0,7
55,15,8
55,87,10
46,20,8
46,37,7
47,38,5
98,97,8
26,81,5
52,18,5
21,94,8
15,9,5
15,35,5
13,18,8
34,96,9
53,39,7
92,47,8
63,24,10
7,27,8
27,67,8
2,4,5
71,9,10
71,19,15
71,59,8
32,90,8
86,76,7
80,65,8
97,25,5
97,55,7
60,60,9
23,18,9
68,22,8
82,71,7
28,92,5
84,31,5
22,15,9
52,66,4
14,0,8
21,53,5
15,49,7
83,59,9
20,59,5
76,41,9
62,22,9
62,36,7
79,12,5
18,22,5
82,17,7
55,40,6
55,68,8
47,31,5
22,72,7
67,93,3
42,3,6
93,70,8
1,27,4
1,75,4
52,33,6
29,34,10
3,11,9
15,37,10
38,55,8
20,18,6
61,80,5
35,88,5
34,85,5
34,47,8
64,56,11
64,19,9
92,3,5
92,71,8
71,79,12
71,13,8
11,3,7
11,88,8
90,23,10
90,61,8
69,43,5
23,37,10
43,84,8
82,90,7
77,29,5
41,69,7
46,91,4
59,42,5
66,94,8
93,38,10
51,73,6
1,44,7
14,85,12
21,20,10
58,65,5
50,63,7
35,33,5
91,8,7
55,78,10
28,2,8
47,29,6
47,43,5
67,1,9
89,24,13
89,13,5
93,98,10
44,26,7
13,28,10
64,53,8
37,91,6
53,2,4
92,5,8
63,61,9
40,27,5
94,95,6
11,28,7
0,15,11
0,66,1
24,48,10
8,96,12
81,59,6
43,10,6
43,83,4
18,77,5
82,84,5
41,92,6
19,44,8
28,72,6
22,31,4
59,31,9
42,67,9
42,62,7
89,42,8
1,38,4
3,34,7
15,87,7
9,79,5
76,36,10
10,36,8
95,25,7
81,3,8
79,11,6
18,5,6
73,34,8
93,11,8
98,15,10
26,80,4
29,2,7
12,14,4
57,9,5
15,28,9
65,21,7
30,29,7
30,6,6
49,1,9
10,71,5
13,68,7
34,34,6
92,53,3
31,58,6
63,16,7
70,72,2
70,15,5
27,95,6
2,89,8
71,71,10
36,42,7
11,39,8
24,84,9
24,57,8
97,22,8
60,25,7
23,40,9
8,73,8
81,54,9
54,38,7
82,63,8
56,88,8
75,35,7
77,58,9
77,45,8
28,84,8
25,43,5
22,39,5
66,74,3
93,48,8
51,90,8
14,88,10
14,26,6
15,88,8
15,60,6
9,92,8
13,62,5
39,79,6
79,30,4
41,14,8
41,15,8
47,78,5
22,58,8
59,70,9
42,37,10
29,18,8
57,10,3
58,17,7
38,2,6
9,11,9
50,98,4
50,73,4
85,84,1
76,86,7
64,34,8
37,82,4
63,6,11
78,2,6
70,85,7
48,52,10
11,74,5
97,24,12
68,62,3
56,38,8
56,57,7
41,77,5
25,44,4
47,62,6
22,44,8
66,12,4
66,96,7
42,44,7
6,54,11
51,99,5
4,6,8
21,8,7
21,0,3
58,51,7
9,78,3
20,39,8
65,59,9
61,45,7
63,67,9
32,13,6
36,95,8
23,78,8
39,74,2
88,26,8
18,15,4
19,14,10
33,9,9
67,27,6
89,14,8
20,5,3
76,96,5
65,82,6
49,71,12
44,78,9
16,79,8
64,74,7
53,44,8
45,51,7
45,47,8
31,67,6
31,25,4
63,15,12
17,23,10
94,50,7
36,6,9
48,66,6
86,98,2
11,68,5
81,95,6
88,43,11
88,61,7
54,47,7
56,61,5
75,66,6
99,22,11
99,42,9
19,85,10
28,56,10
33,61,6
84,84,6
22,38,6
72,92,8
6,3,9
51,3,6
51,0,2
51,78,8
98,36,10
29,99,8
29,53,6
14,51,12
20,56,9
74,56,7
49,51,9
10,41,3
63,94,9
36,77,9
69,87,4
79,90,4
91,67,10
33,73,8
72,15,11
83,24,14
85,79,7
62,80,8
49,80,10
10,79,8
61,99,6
16,75,6
16,18,5
31,84,5
7,89,7
7,68,7
17,93,8
94,0,5
94,26,8
27,70,8
71,16,7
48,23,10
86,44,9
80,48,8
90,84,8
24,32,6
97,19,8
97,1,7
97,36,6
81,78,6
43,32,8
43,67,7
43,53,5
91,56,8
82,61,7
56,98,8
77,47,5
25,59,6
84,8,6
66,18,7
6,32,7
51,40,5
98,62,7
14,65,11
12,56,9
4,21,10
21,32,6
58,49,9
50,46,5
85,50,6
44,58,9
61,47,4
35,36,5
23,95,5
91,90,7
55,13,8
33,75,4
22,59,7
22,97,2
98,13,6
12,29,6
12,0,6
21,96,8
3,14,2
10,69,5
37,33,7
53,75,6
45,45,7
2,43,8
80,29,8
90,28,8
0,74,4
60,44,9
81,41,6
68,49,10
18,62,5
77,0,2
77,22,5
77,40,5
46,87,6
22,32,2
59,6,4
59,2,5
66,57,7
73,64,4
42,49,9
93,33,8
57,64,8
30,50,8
87,8,8
87,24,14
81,18,7
91,9,9
96,95,4
96,82,5
89,20,11
89,77,7
98,10,5
98,2,6
52,5,7
4,94,7
21,65,8
38,32,7
38,28,6
83,21,8
62,75,6
49,78,7
13,3,6
17,35,8
94,59,7
2,25,6
95,90,7
86,89,8
80,77,5
87,87,7
0,78,8
97,38,5
97,34,10
18,44,5
82,60,8
56,43,9
99,69,11
99,91,7
25,50,7
25,53,5
84,34,8
47,48,6
59,19,9
66,19,12
73,94,1
26,63,8
14,27,10
14,81,11
21,21,5
21,13,2
57,39,8
15,84,6
20,36,7
35,59,6
95,30,9
91,89,7
93,1,10
5,73,9
26,21,5
15,33,4
9,8,6
76,32,2
76,90,4
65,4,8
65,96,5
49,29,8
44,89,8
64,22,11
64,4,7
53,42,5
45,36,4
78,77,5
17,56,9
27,54,12
2,93,4
36,16,6
86,72,7
86,99,9
11,41,4
80,52,4
87,93,9
90,19,9
0,52,8
43,8,8
43,35,5
43,77,6
56,96,10
96,44,5
99,44,8
99,48,7
41,39,6
41,98,7
19,48,7
52,55,7
58,56,9
15,65,9
9,98,6
50,50,8
76,42,4
44,62,7
32,1,6
23,88,8
79,45,6
68,70,5
96,10,2
19,6,10
59,65,8
73,20,7
67,63,4
26,30,8
4,70,6
57,27,8
38,22,8
65,64,6
62,64,6
34,43,6
34,13,7
64,64,10
31,18,7
63,55,9
7,17,7
17,86,4
27,50,9
2,42,5
71,97,11
86,83,9
90,21,7
0,47,7
69,56,11
24,40,8
97,11,8
8,75,9
8,43,7
54,43,8
54,52,7
75,13,8
99,46,8
6,49,9
6,79,9
89,60,6
29,73,8
14,44,12
57,77,5
15,85,8
85,46,4
65,52,7
49,53,7
44,48,9
23,66,7
39,67,8
79,77,5
68,86,7
18,28,8
55,84,9
28,9,7
73,16,4
89,91,5
89,80,6
93,6,9
21,82,7
58,18,5
62,67,11
62,52,9
30,10,5
10,76,4
16,91,3
35,26,9
34,60,8
37,69,7
53,43,9
53,54,10
31,93,6
40,80,4
78,15,3
27,96,9
48,26,7
87,68,7
0,24,12
60,22,5
60,97,7
23,58,8
43,21,5
68,35,8
18,70,7
82,87,7
75,89,5
99,8,8
28,89,5
46,59,5
66,31,3
67,46,4
67,62,2
67,47,6
6,41,7
6,57,7
12,38,8
21,52,9
15,75,7
83,45,9
10,58,7
35,32,8
79,37,8
77,85,8
28,33,8
47,8,7
47,84,3
42,95,5
98,89,7
85,7,7
30,12,6
44,30,10
16,78,4
34,30,9
31,61,5
31,9,5
31,51,5
78,43,3
78,76,7
78,1,6
78,50,5
94,39,8
94,66,6
94,74,4
27,48,8
2,24,9
32,71,8
95,57,6
48,98,5
11,55,6
80,87,6
60,19,8
39,23,8
88,52,7
54,75,7
19,51,7
19,94,8
28,62,7
73,65,7
51,87,8
51,45,8
26,39,9
29,47,3
14,82,8
21,55,3
57,95,5
30,46,3
35,52,9
87,22,7
79,19,4
91,86,8
18,11,9
82,13,6
33,64,3
5,69,7
98,92,2
52,10,3
21,69,10
58,9,8
58,76,2
58,96,7
76,34,6
76,78,9
34,41,6
64,51,8
64,79,6
92,64,5
63,58,8
40,34,6
78,9,6
70,9,6
17,47,9
48,18,8
48,84,10
48,36,11
86,50,7
11,26,5
80,88,7
87,94,6
8,78,9
43,62,6
79,57,8
68,52,6
56,37,8
77,5,8
28,95,7
46,71,5
84,80,5
22,28,7
66,66,5
66,99,4
6,98,6
52,36,8
29,48,9
14,46,7
21,27,7
9,97,9
95,45,9
8,17,7
79,0,2
52,80,7
21,93,6
74,28,9
85,94,3
76,0,4
30,25,6
49,16,8
92,37,9
40,10,4
94,18,7
71,56,9
71,65,7
48,67,4
11,66,4
80,40,7
90,0,7
90,14,8
0,18,8
8,94,9
81,99,3
88,90,8
79,50,4
56,78,7
75,29,9
77,41,8
25,40,6
93,42,11
52,47,6
12,63,5
58,52,6
3,55,5
30,45,3
10,42,8
63,90,10
36,75,8
36,74,9
69,82,7
8,7,12
39,89,10
81,22,7
18,35,4
96,23,6
96,98,4
47,26,5
42,73,6
98,87,8
1,18,10
21,83,8
38,10,3
74,37,9
30,81,7
49,97,8
44,6,9
44,25,7
44,74,6
13,23,8
35,3,7
35,14,9
64,60,7
53,60,5
45,86,3
45,34,10
31,43,8
7,18,5
17,40,5
94,38,7
27,26,9
27,79,5
2,90,1
2,50,6
11,13,4
60,52,7
23,44,6
18,74,6
96,50,8
77,7,8
84,41,8
59,44,5
73,91,5
89,53,8
51,1,6
29,95,5
83,54,12
10,44,5
63,76,10
8,33,9
79,96,8
68,97,9
96,19,9
25,18,3
33,27,4
47,30,5
1,85,6
12,8,6
12,12,7
12,25,7
58,80,2
74,77,4
76,14,2
65,0,6
30,99,7
30,68,7
35,79,7
37,15,11
92,58,7
78,91,5
7,99,7
70,30,9
17,12,7
94,89,5
36,61,7
95,69,9
48,57,9
86,77,8
80,13,3
24,91,6
23,39,9
8,77,8
8,55,9
18,61,4
84,28,5
84,85,7
98,67,9
29,51,10
14,66,9
12,41,8
3,44,8
15,55,2
74,58,8
76,51,5
62,34,10
61,43,9
69,74,7
55,66,4
77,65,6
77,98,6
72,31,7
73,26,9
67,78,6
89,72,2
89,75,7
26,3,10
52,22,7
3,6,7
50,83,6
44,75,6
44,86,8
53,81,7
53,13,6
40,20,10
40,95,5
94,27,6
94,46,6
71,91,8
71,48,9
32,70,7
86,36,11
11,22,9
90,26,7
97,75,4
60,93,1
39,20,5
99,20,12
41,57,6
25,91,4
14,30,14
21,50,8
83,58,8
30,48,6
10,55,6
95,23,6
95,16,8
23,77,6
8,2,6
81,1,8
82,28,5
55,71,10
55,7,7
47,70,4
67,85,7
42,69,7
42,23,9
93,30,10
5,93,9
98,19,7
3,74,4
74,27,8
74,80,8
85,64,6
76,9,7
49,28,10
13,11,6
16,32,7
34,94,5
45,56,10
45,60,9
92,82,5
31,33,7
40,89,4
40,94,6
7,5,4
27,88,9
48,64,6
86,3,9
90,12,7
97,79,4
23,53,8
81,89,7
18,57,8
82,95,1
56,67,7
56,58,8
28,39,10
28,45,10
25,55,5
42,52,8
6,81,10
93,50,8
1,61,8
29,82,7
21,29,7
57,75,6
57,76,7
15,93,7
50,20,8
76,57,7
13,57,7
35,55,5
39,99,6
88,28,9
68,73,5
82,25,5
41,22,10
67,67,8
93,8,9
98,9,7
1,88,4
29,19,5
29,1,8
29,11,6
15,38,8
83,16,8
83,5,10
50,89,8
35,71,6
35,78,9
37,83,7
37,13,5
53,45,4
40,13,5
7,35,6
70,44,6
70,99,6
94,29,8
27,27,9
71,51,10
71,37,7
90,96,10
24,6,1
24,90,7
97,14,8
60,79,8
39,48,6
81,73,4
43,82,6
82,64,4
56,50,8
75,80,7
75,49,9
73,67,7
6,64,7
5,10,8
52,60,7
29,78,7
12,99,5
57,71,6
20,57,7
74,51,5
76,43,9
10,61,7
10,48,6
16,46,4
79,14,6
91,29,7
91,18,7
82,9,6
25,6,6
46,22,10
46,35,4
47,88,6
47,79,7
72,5,4
73,31,8
67,90,6
67,31,5
93,96,8
5,70,9
5,85,7
98,24,12
52,82,5
52,81,8
4,73,7
38,52,8
76,22,8
30,98,4
10,33,5
10,37,10
44,24,8
13,63,4
34,76,4
37,3,10
37,99,7
53,96,7
92,75,6
63,1,11
40,61,6
7,24,3
7,73,5
70,83,6
27,53,9
71,89,9
32,56,6
80,9,7
0,64,7
60,72,2
81,76,4
81,96,7
82,68,3
56,66,7
46,84,5
46,70,6
84,96,8
84,36,8
6,45,7
6,31,5
1,35,7
26,44,6
12,42,6
9,51,5
85,58,7
13,40,5
16,66,5
36,91,8
36,92,8
23,87,7
39,98,8
91,66,7
55,12,8
28,29,8
47,75,5
42,74,6
42,31,6
20,83,8
85,65,2
13,6,4
35,86,6
34,80,4
64,81,10
37,56,10
53,37,6
45,88,9
45,81,10
70,23,10
94,25,9
94,42,5
71,14,8
71,64,10
32,87,8
86,82,3
11,18,6
11,38,7
11,90,4
24,24,13
60,0,5
99,79,11
77,57,8
19,60,5
25,87,4
25,33,4
22,16,5
59,54,9
66,16,5
66,43,7
42,45,8
6,30,7
26,45,8
29,63,5
12,96,7
12,64,6
57,70,7
9,91,5
50,22,1
74,45,7
49,43,10
32,0,2
91,19,12
96,14,4
22,86,7
89,31,9
1,68,6
4,90,9
57,29,9
20,90,3
30,11,2
13,16,4
34,68,6
37,18,9
53,33,7
53,85,6
31,28,10
31,26,6
31,86,5
40,68,7
7,58,10
27,66,8
2,66,3
95,70,5
95,76,7
11,76,7
69,51,6
97,29,8
97,9,6
60,55,5
43,42,10
54,76,6
99,11,12
41,82,6
19,72,7
28,77,5
46,95,2
72,73,6
6,2,7
51,68,8
26,55,6
14,72,7
14,96,14
85,52,6
13,58,5
63,99,7
23,64,8
22,96,5
42,87,8
42,34,9
1,14,8
3,27,4
15,20,9
38,72,6
38,70,9
38,11,6
83,76,10
85,14,6
85,34,6
30,90,6
13,75,7
61,78,7
16,1,7
34,72,6
34,24,10
34,19,10
64,23,5
53,91,6
92,89,8
40,39,8
40,14,4
40,73,7
17,34,11
32,65,5
36,13,7
86,39,10
86,78,7
0,38,2
0,11,8
24,76,9
24,13,5
97,54,11
97,49,2
97,13,5
97,47,4
60,71,9
81,70,5
82,50,8
56,23,9
75,53,7
99,59,9
19,37,9
33,55,5
47,52,5
6,68,6
52,42,8
38,36,10
49,52,10
87,33,8
87,37,8
69,95,7
79,68,6
96,89,6
33,98,2
33,74,5
93,31,4
98,85,4
1,30,10
21,88,6
58,73,5
3,25,6
15,43,8
38,95,7
83,27,11
9,5,3
85,8,5
30,30,7
49,6,9
61,67,5
16,6,6
64,44,7
37,21,3
53,82,5
45,32,9
92,45,7
40,16,3
17,87,7
27,12,8
86,14,9
11,20,9
87,53,6
24,81,11
24,47,7
60,17,4
60,78,7
23,7,9
8,89,9
39,17,6
81,35,7
81,68,8
99,34,7
33,56,9
22,10,6
22,42,4
6,62,6
5,31,9
51,2,7
98,64,1
21,47,4
57,50,6
15,64,6
50,59,8
50,52,7
61,61,6
95,10,6
87,43,1
47,16,4
59,63,7
73,19,9
52,88,6
52,1,7
21,78,8
3,9,7
3,70,8
3,73,5
38,54,10
38,13,5
83,89,8
83,93,6
9,20,8
20,8,5
74,14,7
74,76,8
85,72,4
85,4,3
62,97,7
30,75,5
30,60,4
49,22,11
10,9,7
13,87,9
61,14,7
16,28,9
34,75,5
64,88,9
64,75,7
37,37,10
53,19,11
31,75,7
27,15,12
36,46,7
48,48,3
86,26,9
0,44,5
69,58,3
96,46,4
75,95,8
75,40,4
77,25,6
28,38,6
28,60,8
25,63,5
59,57,3
66,29,7
66,40,2
58,58,5
58,36,6
16,38,6
36,68,6
18,0,6
18,32,7
77,93,4
25,26,4
67,30,7
1,21,8
4,86,8
21,72,7
15,29,7
15,25,4
65,75,7
49,85,12
16,11,8
34,1,9
37,44,7
45,43,7
94,63,7
94,6,2
27,47,4
36,41,9
36,11,9
11,30,7
43,52,6
68,4,7
73,71,6
89,58,4
5,19,10
5,57,9
51,24,11
9,95,5
76,59,7
62,35,7
95,35,6
81,29,6
79,33,6
47,3,7
93,17,5
98,77,6
52,98,8
21,76,6
57,1,6
58,4,6
76,67,8
76,97,7
62,90,11
10,86,6
92,76,4
70,38,3
17,30,11
27,68,10
95,68,5
48,39,7
48,68,9
11,94,4
11,60,7
80,23,9
87,75,5
90,29,10
97,91,5
97,37,4
23,14,11
43,64,4
68,40,7
18,96,9
56,83,8
75,16,7
41,72,7
41,78,5
33,40,7
59,30,7
73,92,5
93,37,8
51,43,7
26,56,9
57,45,8
50,64,5
20,53,5
62,8,10
10,67,5
10,45,10
69,66,6
69,67,8
23,72,6
23,80,4
79,71,9
68,80,5
55,22,7
19,7,11
46,7,10
72,28,10
93,72,6
93,18,10
98,70,6
1,82,3
26,99,8
26,7,10
29,3,10
12,4,6
15,13,4
83,20,12
83,64,12
85,95,5
62,72,10
13,80,5
16,88,7
35,82,5
64,61,6
37,35,5
40,21,5
40,46,7
70,55,7
17,78,8
94,99,6
27,73,6
2,0,5
95,87,8
95,67,10
95,94,6
11,0,5
0,1,4
69,29,3
23,54,11
39,14,9
43,20,7
68,3,8
68,56,7
55,48,11
41,75,7
25,82,3
59,61,6
66,80,6
73,51,3
73,38,7
6,80,1
5,29,10
51,76,8
4,25,6
83,37,11
9,89,8
9,58,8
30,40,7
44,51,6
16,54,8
69,85,6
79,32,5
96,25,3
46,24,13
89,90,6
30,8,4
49,20,11
10,68,6
13,94,7
34,58,2
53,55,7
45,67,7
92,60,6
31,88,7
40,79,10
78,65,4
78,92,6
70,10,4
70,25,5
17,4,7
17,79,12
32,62,5
86,40,7
11,14,9
11,82,2
11,11,9
0,19,8
69,12,6
24,72,7
8,91,7
8,85,8
39,12,8
43,99,4
82,65,3
82,81,8
19,74,3
28,57,2
84,24,12
67,41,8
93,62,7
14,87,10
4,42,5
21,1,7
57,33,7
9,63,3
69,73,3
79,9,8
82,8,5
55,3,7
28,0,4
25,13,6
33,1,8
67,16,5
93,99,10
98,20,4
58,78,4
3,69,6
3,21,8
38,83,7
38,25,4
20,33,7
20,96,8
76,88,7
65,79,10
30,26,6
30,74,6
13,21,3
61,82,6
35,16,5
35,28,10
53,56,10
31,12,1
63,9,9
78,88,7
27,28,10
71,76,6
36,43,10
86,80,7
80,95,7
90,43,8
0,79,4
39,59,6
68,34,7
18,79,10
82,77,5
96,38,7
41,47,2
28,98,8
73,95,5
73,35,3
5,8,8
51,22,5
21,17,8
65,40,2
10,60,7
44,50,8
69,80,5
91,81,9
18,18,7
18,2,6
82,26,6
77,68,7
19,18,5
46,32,5
47,17,6
22,64,4
22,60,6
73,14,8
67,9,8
89,95,7
93,82,9
5,68,7
1,17,5
52,99,6
52,78,4
38,65,6
85,91,5
76,2,7
16,27,6
16,14,7
34,84,6
34,53,7
37,77,6
45,57,5
31,46,6
94,56,11
94,30,5
2,58,4
24,63,7
24,4,6
97,80,5
23,34,10
88,95,6
43,1,7
68,13,7
18,97,7
41,33,5
41,51,7
22,34,8
72,74,7
73,37,10
5,18,11
51,31,6
26,43,5
14,9,11
21,30,6
58,45,8
76,66,2
49,47,9
16,47,1
87,14,7
68,92,8
91,97,10
54,20,9
54,29,8
54,30,8
96,32,4
33,7,5
42,88,5
42,35,8
42,85,3
1,28,8
52,3,7
4,96,6
65,99,4
62,71,8
49,77,8
44,19,8
34,6,7
34,95,5
64,63,8
64,93,6
64,58,4
37,80,2
37,38,8
53,15,10
53,52,6
45,61,8
40,71,7
71,28,11
24,98,7
97,72,5
97,7,9
54,49,6
54,90,6
82,82,6
82,54,11
75,24,11
75,11,11
99,71,8
84,83,6
93,55,7
5,44,9
51,29,6
14,83,11
12,82,5
15,53,7
9,83,6
65,55,8
10,43,6
68,82,5
96,86,6
19,16,7
33,90,6
52,72,4
20,0,3
65,67,9
62,70,10
13,65,6
64,76,6
45,16,7
31,16,2
78,97,8
7,29,5
71,81,10
36,21,6
86,30,10
11,17,8
80,18,8
87,61,6
87,50,6
0,36,10
97,97,7
60,67,9
23,50,8
39,34,8
68,66,5
56,6,7
56,60,7
25,32,5
25,78,2
46,88,8
66,0,4
6,40,8
5,55,6
51,33,7
51,30,5
98,51,7
98,48,8
1,45,6
29,91,1
4,19,11
30,42,5
35,51,7
63,88,5
55,11,12
19,28,11
25,25,7
42,21,7
42,24,12
89,9,8
98,31,6
52,76,7
12,23,7
58,37,10
38,82,6
38,57,4
50,95,4
20,7,8
76,89,8
65,14,6
49,90,10
10,74,7
61,94,7
64,28,11
64,11,10
37,96,11
37,52,6
45,39,6
7,40,5
17,45,1
27,55,9
2,59,5
11,56,5
11,79,9
69,44,6
24,20,11
39,5,8
81,60,5
68,32,7
82,52,4
75,93,7
99,10,6
99,75,10
99,92,10
41,61,4
46,39,8
46,78,5
42,59,5
98,53,5
26,52,6
14,41,12
57,73,6
30,43,7
63,63,10
32,22,7
32,19,8
18,4,6
54,16,6
82,37,6
67,72,4
89,84,8
89,11,10
1,29,6
1,64,3
1,31,4
26,85,6
21,86,4
58,35,6
38,78,6
50,76,8
20,72,6
20,1,7
74,22,4
85,88,6
85,5,3
62,94,7
13,26,5
37,93,7
40,54,9
17,53,8
71,35,9
95,51,10
48,3,9
48,10,4
48,91,7
48,80,8
90,70,8
0,37,8
24,19,10
81,69,8
81,39,6
81,85,8
68,15,7
54,57,8
56,87,8
56,84,7
77,30,10
41,52,7
33,49,9
84,19,8
6,10,7
89,45,9
4,61,5
57,87,7
15,82,6
83,51,10
20,58,1
88,22,11
79,99,6
18,17,9
55,85,8
38,0,6
83,91,6
20,78,5
44,29,3
44,90,9
13,97,8
61,17,6
37,68,7
92,0,1
63,21,7
40,87,8
78,66,5
7,72,5
17,90,9
94,68,8
71,44,10
48,20,9
86,13,8
11,87,7
11,33,6
80,32,7
80,4,4
80,73,4
69,39,5
24,41,8
24,37,10
24,53,7
60,42,3
82,67,8
56,82,3
56,52,6
19,95,7
19,34,9
33,51,9
59,41,5
59,9,8
42,39,8
98,52,5
26,67,7
14,36,13
14,53,10
9,44,5
9,84,1
62,12,10
13,33,6
63,68,8
32,15,7
95,12,8
87,26,4
79,89,7
54,26,6
67,98,4
89,73,4
76,94,6
65,34,8
37,6,1
45,3,11
45,42,6
40,1,9
70,76,8
17,21,6
17,17,7
17,73,5
17,77,9
27,89,8
2,12,6
2,11,5
36,56,8
48,11,11
11,43,8
80,70,6
97,96,9
60,35,8
23,8,8
68,14,7
75,72,6
75,1,9
19,78,10
33,58,4
59,49,7
59,37,11
66,49,6
72,67,9
29,58,9
14,22,10
14,73,12
65,37,7
91,16,6
54,22,8
47,64,5
72,9,7
89,0,6
93,86,9
12,9,9
4,88,8
83,70,5
85,11,10
76,21,7
65,27,7
62,98,5
44,91,4
13,0,4
35,21,2
34,21,5
37,43,5
92,15,9
31,41,6
31,82,6
40,52,5
7,63,4
7,8,7
17,44,10
17,28,9
94,34,7
27,0,7
36,32,5
90,67,9
0,49,7
69,7,9
24,83,7
23,9,5
68,59,4
54,55,5
41,38,7
41,55,5
46,68,4
84,92,7
22,7,9
67,43,8
5,15,13
51,75,8
51,26,6
98,54,11
57,60,7
50,66,6
23,83,9
39,75,9
81,20,8
79,80,4
28,12,7
25,28,7
89,23,9
1,34,7
26,10,3
29,23,10
4,83,9
83,18,8
83,74,8
20,10,2
65,5,5
62,63,9
62,81,11
49,73,8
16,82,5
16,19,8
64,94,8
31,4,7
78,28,5
78,42,5
70,0,1
70,78,7
17,43,8
2,10,5
11,51,7
90,48,10
0,54,11
60,38,7
23,22,9
23,62,9
39,39,6
88,71,9
18,98,8
75,85,8
28,49,10
22,51,6
26,66,7
